id,order_id,product_id,quantity,unit_price
7890,7890,695,10,91.73
7891,7891,749,13,99.67
7892,7892,163,11,12.01
7893,7893,64,15,71.17
7894,7894,582,1,33.54
7895,7895,466,5,79.97
7896,7896,585,7,81.05
7897,7897,24,9,30.86
7898,7898,617,15,27.77
7899,7899,13,2,48.21
7900,7900,463,9,2.38
7901,7901,24,6,30.86
7902,7902,232,2,92.25
7903,7903,335,6,55.76
7904,7904,231,1,80.08
7905,7905,149,14,55.88
7906,7906,53,1,10.70
7907,7907,566,2,4.03
7908,7908,422,5,35.49
7909,7909,411,15,62.92
7910,7910,39,2,87.63
7911,7911,463,3,2.38
7912,7912,696,9,78.61
7913,7913,591,10,33.78
7914,7914,117,12,73.62
7915,7915,313,10,16.35
7916,7916,461,1,80.09
7917,7917,617,15,27.77
7918,7918,201,9,96.87
7919,7919,653,7,71.73
7920,7920,413,3,44.27
7921,7921,105,8,42.67
7922,7922,36,4,44.66
7923,7923,614,8,47.97
7924,7924,711,10,85.16
7925,7925,213,13,72.03
7926,7926,430,13,90.63
7927,7927,11,4,93.78
7928,7928,266,9,28.98
7929,7929,544,9,65.66
7930,7930,423,4,9.30
7931,7931,481,10,44.55
7932,7932,388,7,60.37
7933,7933,494,4,26.64
7934,7934,555,10,94.55
7935,7935,543,12,71.12
7936,7936,299,6,67.61
7937,7937,615,1,51.27
7938,7938,678,15,41.76
7939,7939,46,7,98.41
7940,7940,446,10,88.24
7941,7941,592,1,64.35
7942,7942,122,8,18.38
7943,7943,333,2,47.09
7944,7944,549,14,43.14
7945,7945,246,12,94.25
7946,7946,332,12,10.21
7947,7947,171,14,92.42
7948,7948,610,12,15.09
7949,7949,287,5,92.02
7950,7950,354,7,40.99
7951,7951,156,9,25.33
7952,7952,469,15,40.76
7953,7953,377,12,77.05
7954,7954,479,2,45.62
7955,7955,513,8,90.47
7956,7956,376,13,39.34
7957,7957,341,12,73.19
7958,7958,578,1,52.10
7959,7959,365,1,48.55
7960,7960,92,14,66.76
7961,7961,112,14,3.68
7962,7962,284,11,8.06
7963,7963,333,10,47.09
7964,7964,61,7,64.65
7965,7965,57,7,35.36
7966,7966,103,2,26.28
7967,7967,343,8,18.55
7968,7968,653,5,71.73
7969,7969,739,11,81.18
7970,7970,234,1,65.82
7971,7971,452,2,60.59
7972,7972,59,6,50.29
7973,7973,438,5,21.90
7974,7974,514,6,95.94
7975,7975,506,9,64.43
7976,7976,235,7,8.80
7977,7977,409,3,15.19
7978,7978,588,13,3.47
7979,7979,214,15,14.81
7980,7980,53,5,10.70
7981,7981,372,9,12.18
7982,7982,200,2,54.69
7983,7983,634,1,70.58
7984,7984,321,2,50.26
7985,7985,452,5,60.59
7986,7986,547,9,53.99
7987,7987,627,15,2.46
7988,7988,746,8,75.07
7989,7989,348,9,69.51
7990,7990,250,13,16.80
7991,7991,205,13,9.39
7992,7992,273,4,39.20
7993,7993,3,3,66.71
7994,7994,693,1,96.76
7995,7995,454,5,3.53
7996,7996,193,11,6.98
7997,7997,354,15,40.99
7998,7998,438,13,21.90
7999,7999,378,11,83.19
8000,8000,576,14,54.96
8001,1,243,8,14.65
8002,2,240,12,78.61
8003,3,468,4,6.94
8004,4,118,5,2.65
8005,5,688,10,67.11
8006,6,86,7,69.63
8007,7,616,13,71.78
8008,8,569,12,77.61
8009,9,250,6,16.80
8010,10,289,6,12.48
8011,11,698,11,14.44
8012,12,369,11,50.78
8013,13,501,3,9.52
8014,14,650,8,22.90
8015,15,246,2,94.25
8016,16,30,12,52.34
8017,17,159,6,91.71
8018,18,707,6,96.44
8019,19,58,5,35.80
8020,20,417,1,70.22
8021,21,410,12,92.61
8022,22,50,4,47.01
8023,23,521,12,81.09
8024,24,201,6,96.87
8025,25,194,7,84.17
8026,26,368,8,73.22
8027,27,505,4,66.23
8028,28,672,6,53.64
8029,29,345,1,40.98
8030,30,457,12,74.62
8031,31,499,11,65.31
8032,32,375,10,24.03
8033,33,377,12,77.05
8034,34,8,8,40.41
8035,35,408,13,65.57
8036,36,519,1,70.39
8037,37,617,11,27.77
8038,38,28,1,56.51
8039,39,541,1,6.95
8040,40,369,12,50.78
8041,41,221,12,39.25
8042,42,750,13,75.13
8043,43,83,8,81.56
8044,44,417,13,70.22
8045,45,336,10,43.03
8046,46,428,5,85.37
8047,47,381,9,63.25
8048,48,621,14,12.39
8049,49,459,15,71.07
8050,50,434,4,24.90
8051,51,44,13,22.43
8052,52,414,7,85.80
8053,53,439,5,20.39
8054,54,202,10,85.16
8055,55,442,9,34.02
8056,56,104,3,93.66
8057,57,693,13,96.76
8058,58,151,4,48.30
8059,59,178,3,73.85
8060,60,435,8,22.43
8061,61,140,13,81.06
8062,62,146,9,8.34
8063,63,309,3,8.39
8064,64,356,11,7.37
8065,65,105,14,42.67
8066,66,204,5,65.71
8067,67,707,6,96.44
8068,68,669,5,71.02
8069,69,475,9,97.03
8070,70,370,2,9.57
8071,71,421,15,15.49
8072,72,245,8,93.89
8073,73,711,15,85.16
8074,74,570,9,84.06
8075,75,718,15,32.32
8076,76,380,10,53.38
8077,77,495,9,53.90
8078,78,586,13,58.43
8079,79,694,15,21.24
8080,80,210,5,15.99
8081,81,470,2,87.31
8082,82,218,8,25.77
8083,83,430,7,90.63
8084,84,747,12,3.28
8085,85,195,1,85.80
8086,86,232,2,92.25
8087,87,574,5,99.79
8088,88,673,14,93.99
8089,89,142,7,86.85
8090,90,190,1,1.95
8091,91,524,12,23.49
8092,92,552,2,88.51
8093,93,434,5,24.90
8094,94,517,14,21.51
8095,95,529,1,43.54
8096,96,345,15,40.98
8097,97,137,3,65.14
8098,98,400,10,65.13
8099,99,89,7,68.94
8100,100,743,7,96.41
8101,101,449,4,24.85
8102,102,15,9,48.23
8103,103,228,10,33.59
8104,104,344,5,97.07
8105,105,284,2,8.06
8106,106,388,6,60.37
8107,107,340,4,75.70
8108,108,534,2,71.12
8109,109,150,15,80.57
8110,110,648,5,63.80
8111,111,540,2,12.94
8112,112,5,10,14.80
8113,113,653,9,71.73
8114,114,251,12,69.13
8115,115,44,1,22.43
8116,116,218,1,25.77
8117,117,207,11,70.54
8118,118,382,11,15.00
8119,119,537,12,43.15
8120,120,39,13,87.63
8121,121,82,11,16.96
8122,122,293,7,53.29
8123,123,467,3,37.55
8124,124,707,15,96.44
8125,125,634,10,70.58
8126,126,298,10,38.62
8127,127,339,15,90.65
8128,128,51,9,8.70
8129,129,736,9,66.22
8130,130,527,7,34.34
8131,131,426,1,82.15
8132,132,548,5,54.35
8133,133,712,8,90.10
8134,134,416,1,10.26
8135,135,694,10,21.24
8136,136,723,14,25.62
8137,137,31,15,60.36
8138,138,235,3,8.80
8139,139,331,12,36.60
8140,140,202,1,85.16
8141,141,14,7,37.54
8142,142,214,9,14.81
8143,143,279,8,28.46
8144,144,2,12,31.89
8145,145,673,14,93.99
8146,146,359,9,64.99
8147,147,527,3,34.34
8148,148,55,1,75.97
8149,149,194,13,84.17
8150,150,55,5,75.97
8151,151,441,8,54.01
8152,152,540,11,12.94
8153,153,625,3,60.23
8154,154,5,7,14.80
8155,155,399,15,55.91
8156,156,481,1,44.55
8157,157,455,7,98.19
8158,158,82,3,16.96
8159,159,546,4,6.65
8160,160,232,1,92.25
8161,161,272,3,91.71
8162,162,664,1,8.66
8163,163,254,9,18.21
8164,164,26,4,77.15
8165,165,120,8,5.00
8166,166,518,1,9.05
8167,167,733,12,90.99
8168,168,608,8,96.07
8169,169,93,2,60.18
8170,170,140,9,81.06
8171,171,421,9,15.49
8172,172,183,11,96.01
8173,173,402,15,3.99
8174,174,713,8,89.85
8175,175,105,3,42.67
8176,176,637,12,87.56
8177,177,620,1,46.75
8178,178,440,12,86.21
8179,179,339,11,90.65
8180,180,372,9,12.18
8181,181,96,8,75.21
8182,182,111,3,5.49
8183,183,269,12,47.10
8184,184,259,11,40.68
8185,185,488,14,25.79
8186,186,163,9,12.01
8187,187,101,11,80.21
8188,188,16,5,34.77
8189,189,524,3,23.49
8190,190,323,15,75.11
8191,191,44,1,22.43
8192,192,1,4,98.05
8193,193,620,5,46.75
8194,194,96,13,75.21
8195,195,122,5,18.38
8196,196,319,3,29.55
8197,197,480,11,35.02
8198,198,690,11,63.50
8199,199,512,13,25.18
8200,200,489,8,33.49
8201,201,159,8,91.71
8202,202,76,12,12.71
8203,203,655,11,97.88
8204,204,44,12,22.43
8205,205,503,4,24.19
8206,206,136,10,24.47
8207,207,668,5,20.47
8208,208,681,6,40.09
8209,209,649,7,89.44
8210,210,455,5,98.19
8211,211,326,5,52.55
8212,212,266,2,28.98
8213,213,350,5,8.10
8214,214,202,12,85.16
8215,215,708,8,62.51
8216,216,684,9,7.05
8217,217,545,5,33.16
8218,218,675,12,88.94
8219,219,236,15,60.94
8220,220,656,4,19.82
8221,221,323,6,75.11
8222,222,394,1,77.60
8223,223,253,14,49.69
8224,224,83,11,81.56
8225,225,404,6,63.09
8226,226,272,15,91.71
8227,227,146,11,8.34
8228,228,665,15,77.01
8229,229,637,9,87.56
8230,230,439,1,20.39
8231,231,283,1,96.45
8232,232,99,6,60.06
8233,233,394,13,77.60
8234,234,174,8,11.09
8235,235,439,3,20.39
8236,236,170,4,40.96
8237,237,284,6,8.06
8238,238,161,15,56.65
8239,239,699,5,14.66
8240,240,14,4,37.54
8241,241,223,3,94.97
8242,242,321,13,50.26
8243,243,187,9,42.09
8244,244,720,1,58.95
8245,245,40,14,69.36
8246,246,290,10,46.45
8247,247,579,7,44.36
8248,248,526,10,74.03
8249,249,141,3,60.20
8250,250,628,14,70.20
8251,251,465,13,10.60
8252,252,441,6,54.01
8253,253,61,8,64.65
8254,254,482,11,37.93
8255,255,724,3,50.49
8256,256,676,12,21.45
8257,257,456,6,53.93
8258,258,252,15,52.32
8259,259,640,2,93.32
8260,260,196,5,80.00
8261,261,557,9,50.37
8262,262,699,15,14.66
8263,263,324,3,59.67
8264,264,269,15,47.10
8265,265,376,4,39.34
8266,266,321,15,50.26
8267,267,478,6,39.18
8268,268,674,11,72.42
8269,269,439,4,20.39
8270,270,169,10,55.67
8271,271,279,2,28.46
8272,272,138,2,34.46
8273,273,601,6,70.25
8274,274,339,8,90.65
8275,275,644,11,62.01
8276,276,700,15,45.46
8277,277,70,9,35.21
8278,278,500,8,90.88
8279,279,37,6,10.07
8280,280,187,13,42.09
8281,281,74,11,20.72
8282,282,556,9,29.46
8283,283,307,12,83.13
8284,284,619,14,57.87
8285,285,674,8,72.42
8286,286,11,14,93.78
8287,287,282,9,2.33
8288,288,629,7,75.40
8289,289,47,9,83.99
8290,290,598,7,28.99
8291,291,597,11,76.85
8292,292,442,3,34.02
8293,293,416,6,10.26
8294,294,5,8,14.80
8295,295,277,4,86.68
8296,296,617,15,27.77
8297,297,6,13,82.11
8298,298,426,4,82.15
8299,299,614,15,47.97
8300,300,291,6,11.52
8301,301,363,2,27.74
8302,302,190,2,1.95
8303,303,611,6,71.52
8304,304,235,11,8.80
8305,305,92,9,66.76
8306,306,504,1,66.73
8307,307,743,1,96.41
8308,308,701,11,84.63
8309,309,528,3,57.97
8310,310,535,12,57.11
8311,311,339,12,90.65
8312,312,92,9,66.76
8313,313,190,2,1.95
8314,314,677,5,91.59
8315,315,561,12,95.92
8316,316,24,1,30.86
8317,317,689,13,97.74
8318,318,371,2,15.31
8319,319,537,8,43.15
8320,320,71,11,4.62
8321,321,244,2,13.51
8322,322,257,7,87.51
8323,323,551,5,12.12
8324,324,485,14,72.84
8325,325,23,7,72.21
8326,326,157,4,57.42
8327,327,715,10,41.79
8328,328,106,12,23.62
8329,329,635,2,5.01
8330,330,603,1,75.92
8331,331,363,2,27.74
8332,332,4,11,35.37
8333,333,430,4,90.63
8334,334,640,10,93.32
8335,335,408,5,65.57
8336,336,121,11,77.18
8337,337,129,3,69.70
8338,338,281,6,60.14
8339,339,268,5,59.82
8340,340,497,13,47.75
8341,341,180,10,36.51
8342,342,159,8,91.71
8343,343,255,13,79.94
8344,344,47,4,83.99
8345,345,221,4,39.25
8346,346,213,11,72.03
8347,347,400,4,65.13
8348,348,613,7,76.57
8349,349,363,3,27.74
8350,350,726,10,71.33
8351,351,289,2,12.48
8352,352,16,8,34.77
8353,353,714,13,86.01
8354,354,520,13,84.50
8355,355,460,10,22.78
8356,356,737,2,16.42
8357,357,57,14,35.36
8358,358,321,11,50.26
8359,359,685,2,6.69
8360,360,209,13,75.65
8361,361,493,1,69.30
8362,362,335,11,55.76
8363,363,194,5,84.17
8364,364,717,15,85.02
8365,365,2,12,31.89
8366,366,107,11,87.51
8367,367,530,12,37.58
8368,368,79,6,72.95
8369,369,304,5,33.20
8370,370,532,7,65.22
8371,371,247,4,44.59
8372,372,391,12,96.22
8373,373,461,1,80.09
8374,374,384,9,61.75
8375,375,535,2,57.11
8376,376,22,10,45.79
8377,377,6,10,82.11
8378,378,713,6,89.85
8379,379,548,8,54.35
8380,380,598,12,28.99
8381,381,596,6,21.12
8382,382,434,7,24.90
8383,383,383,5,31.61
8384,384,614,7,47.97
8385,385,420,11,53.18
8386,386,257,1,87.51
8387,387,22,3,45.79
8388,388,92,6,66.76
8389,389,394,11,77.60
8390,390,192,4,20.43
8391,391,530,4,37.58
8392,392,570,14,84.06
8393,393,510,3,7.04
8394,394,92,14,66.76
8395,395,428,15,85.37
8396,396,363,3,27.74
8397,397,531,2,12.54
8398,398,64,11,71.17
8399,399,226,6,44.16
8400,400,189,6,65.81
8401,401,267,1,30.67
8402,402,16,14,34.77
8403,403,28,6,56.51
8404,404,94,14,26.44
8405,405,383,3,31.61
8406,406,132,7,22.76
8407,407,261,3,35.17
8408,408,159,2,91.71
8409,409,12,5,49.63
8410,410,331,15,36.60
8411,411,121,1,77.18
8412,412,359,15,64.99
8413,413,682,1,49.45
8414,414,82,9,16.96
8415,415,616,9,71.78
8416,416,580,8,39.03
8417,417,305,6,61.94
8418,418,532,15,65.22
8419,419,246,13,94.25
8420,420,385,5,47.19
8421,421,435,8,22.43
8422,422,268,15,59.82
8423,423,35,11,70.73
8424,424,120,13,5.00
8425,425,493,3,69.30
8426,426,607,15,61.89
8427,427,56,8,86.50
8428,428,708,9,62.51
8429,429,373,10,42.45
8430,430,490,11,47.17
8431,431,580,4,39.03
8432,432,679,8,61.32
8433,433,155,13,90.08
8434,434,236,3,60.94
8435,435,713,14,89.85
8436,436,610,10,15.09
8437,437,160,7,92.45
8438,438,469,5,40.76
8439,439,364,12,64.35
8440,440,413,10,44.27
8441,441,223,8,94.97
8442,442,624,1,16.07
8443,443,201,4,96.87
8444,444,634,1,70.58
8445,445,314,5,57.19
8446,446,418,15,85.82
8447,447,400,7,65.13
8448,448,742,13,19.86
8449,449,261,13,35.17
8450,450,578,12,52.10
8451,451,607,5,61.89
8452,452,550,13,92.32
8453,453,177,3,79.44
8454,454,735,4,82.77
8455,455,142,2,86.85
8456,456,7,14,53.00
8457,457,358,1,5.26
8458,458,270,2,40.62
8459,459,273,1,39.20
8460,460,554,9,42.86
8461,461,451,13,84.17
8462,462,594,5,72.54
8463,463,116,6,31.30
8464,464,296,10,33.43
8465,465,384,1,61.75
8466,466,279,2,28.46
8467,467,241,13,51.31
8468,468,371,15,15.31
8469,469,379,10,70.10
8470,470,34,4,45.02
8471,471,531,9,12.54
8472,472,303,8,95.60
8473,473,673,4,93.99
8474,474,205,2,9.39
8475,475,505,12,66.23
8476,476,408,8,65.57
8477,477,527,10,34.34
8478,478,658,5,66.20
8479,479,211,9,96.20
8480,480,582,8,33.54
8481,481,23,9,72.21
8482,482,619,9,57.87
8483,483,27,5,17.81
8484,484,528,3,57.97
8485,485,309,1,8.39
8486,486,708,10,62.51
8487,487,365,7,48.55
8488,488,449,5,24.85
8489,489,401,9,81.05
8490,490,657,9,9.24
8491,491,579,8,44.36
8492,492,176,7,3.54
8493,493,642,15,1.28
8494,494,433,8,27.26
8495,495,237,4,39.00
8496,496,636,3,95.66
8497,497,216,7,61.43
8498,498,675,4,88.94
8499,499,473,1,37.77
8500,500,342,10,41.70
8501,501,290,4,46.45
8502,502,424,15,91.88
8503,503,499,15,65.31
8504,504,473,4,37.77
8505,505,115,15,1.65
8506,506,659,13,10.47
8507,507,697,6,79.63
8508,508,9,14,95.53
8509,509,201,14,96.87
8510,510,231,10,80.08
8511,511,550,11,92.32
8512,512,556,1,29.46
8513,513,382,9,15.00
8514,514,240,10,78.61
8515,515,52,13,97.27
8516,516,290,3,46.45
8517,517,545,14,33.16
8518,518,354,13,40.99
8519,519,135,2,74.58
8520,520,363,12,27.74
8521,521,659,12,10.47
8522,522,707,8,96.44
8523,523,55,6,75.97
8524,524,405,13,87.17
8525,525,360,4,51.17
8526,526,582,5,33.54
8527,527,331,9,36.60
8528,528,657,1,9.24
8529,529,44,11,22.43
8530,530,498,14,33.52
8531,531,106,12,23.62
8532,532,537,10,43.15
8533,533,117,4,73.62
8534,534,475,2,97.03
8535,535,520,4,84.50
8536,536,427,4,39.14
8537,537,572,13,48.13
8538,538,82,6,16.96
8539,539,191,2,33.52
8540,540,707,11,96.44
8541,541,715,2,41.79
8542,542,700,14,45.46
8543,543,606,3,26.84
8544,544,180,12,36.51
8545,545,580,12,39.03
8546,546,110,5,81.14
8547,547,309,11,8.39
8548,548,464,4,36.61
8549,549,645,1,2.62
8550,550,332,9,10.21
8551,551,473,4,37.77
8552,552,621,4,12.39
8553,553,183,8,96.01
8554,554,553,12,71.14
8555,555,715,13,41.79
8556,556,416,10,10.26
8557,557,685,2,6.69
8558,558,677,3,91.59
8559,559,578,10,52.10
8560,560,109,13,72.34
8561,561,311,8,23.09
8562,562,478,7,39.18
8563,563,705,7,10.66
8564,564,590,14,91.73
8565,565,87,12,95.03
8566,566,164,14,47.66
8567,567,558,7,38.76
8568,568,46,7,98.41
8569,569,55,12,75.97
8570,570,138,14,34.46
8571,571,524,3,23.49
8572,572,706,4,81.43
8573,573,457,3,74.62
8574,574,167,5,1.47
8575,575,214,7,14.81
8576,576,566,12,4.03
8577,577,689,12,97.74
8578,578,245,6,93.89
8579,579,660,4,21.94
8580,580,313,3,16.35
8581,581,336,14,43.03
8582,582,738,14,3.92
8583,583,433,5,27.26
8584,584,700,2,45.46
8585,585,699,13,14.66
8586,586,646,12,43.54
8587,587,381,1,63.25
8588,588,719,4,79.79
8589,589,202,11,85.16
8590,590,353,15,19.35
8591,591,405,2,87.17
8592,592,219,9,23.15
8593,593,629,12,75.40
8594,594,238,1,21.18
8595,595,53,10,10.70
8596,596,298,4,38.62
8597,597,582,11,33.54
8598,598,514,10,95.94
8599,599,74,13,20.72
8600,600,327,9,92.11
8601,601,663,15,65.06
8602,602,84,1,60.12
8603,603,682,4,49.45
8604,604,154,14,64.06
8605,605,227,7,75.69
8606,606,671,8,41.99
8607,607,426,7,82.15
8608,608,113,2,4.19
8609,609,37,1,10.07
8610,610,594,5,72.54
8611,611,612,15,55.35
8612,612,525,11,78.65
8613,613,39,13,87.63
8614,614,122,15,18.38
8615,615,489,7,33.49
8616,616,581,14,53.41
8617,617,688,5,67.11
8618,618,196,8,80.00
8619,619,417,9,70.22
8620,620,744,1,8.24
8621,621,220,3,2.29
8622,622,368,14,73.22
8623,623,430,7,90.63
8624,624,296,14,33.43
8625,625,189,15,65.81
8626,626,58,5,35.80
8627,627,471,3,73.68
8628,628,681,12,40.09
8629,629,490,2,47.17
8630,630,406,14,44.61
8631,631,562,13,40.39
8632,632,89,11,68.94
8633,633,259,14,40.68
8634,634,280,7,65.21
8635,635,620,12,46.75
8636,636,10,2,18.75
8637,637,439,15,20.39
8638,638,666,1,2.73
8639,639,511,5,12.37
8640,640,559,2,78.18
8641,641,509,6,30.23
8642,642,118,14,2.65
8643,643,561,5,95.92
8644,644,202,10,85.16
8645,645,77,6,75.31
8646,646,529,9,43.54
8647,647,163,8,12.01
8648,648,729,14,28.63
8649,649,154,9,64.06
8650,650,85,13,88.08
8651,651,710,11,33.27
8652,652,294,4,37.83
8653,653,90,10,48.58
8654,654,319,12,29.55
8655,655,572,9,48.13
8656,656,406,10,44.61
8657,657,311,1,23.09
8658,658,335,6,55.76
8659,659,744,6,8.24
8660,660,464,2,36.61
8661,661,88,13,13.14
8662,662,548,3,54.35
8663,663,225,2,48.67
8664,664,229,3,80.74
8665,665,472,15,96.67
8666,666,172,12,68.30
8667,667,194,3,84.17
8668,668,451,9,84.17
8669,669,175,6,17.86
8670,670,272,2,91.71
8671,671,84,4,60.12
8672,672,353,8,19.35
8673,673,11,5,93.78
8674,674,496,15,67.39
8675,675,197,4,69.23
8676,676,248,10,99.78
8677,677,646,14,43.54
8678,678,238,3,21.18
8679,679,1,12,98.05
8680,680,38,4,4.52
8681,681,188,10,39.54
8682,682,78,2,22.92
8683,683,572,12,48.13
8684,684,377,15,77.05
8685,685,169,14,55.67
8686,686,461,9,80.09
8687,687,301,4,55.52
8688,688,120,14,5.00
8689,689,447,9,46.58
8690,690,375,13,24.03
8691,691,532,7,65.22
8692,692,35,11,70.73
8693,693,77,10,75.31
8694,694,280,4,65.21
8695,695,418,11,85.82
8696,696,502,3,62.74
8697,697,504,15,66.73
8698,698,264,10,42.54
8699,699,556,15,29.46
8700,700,488,11,25.79
8701,701,22,1,45.79
8702,702,143,6,78.25
8703,703,651,8,63.42
8704,704,575,3,90.52
8705,705,170,3,40.96
8706,706,625,5,60.23
8707,707,363,6,27.74
8708,708,692,15,46.29
8709,709,120,11,5.00
8710,710,23,11,72.21
8711,711,505,8,66.23
8712,712,204,9,65.71
8713,713,257,7,87.51
8714,714,670,7,55.13
8715,715,328,4,84.65
8716,716,379,9,70.10
8717,717,160,7,92.45
8718,718,412,10,56.30
8719,719,82,2,16.96
8720,720,672,5,53.64
8721,721,114,1,22.09
8722,722,52,11,97.27
8723,723,667,6,91.02
8724,724,180,5,36.51
8725,725,399,1,55.91
8726,726,703,14,90.36
8727,727,70,9,35.21
8728,728,490,15,47.17
8729,729,737,12,16.42
8730,730,715,6,41.79
8731,731,615,5,51.27
8732,732,178,4,73.85
8733,733,544,12,65.66
8734,734,686,7,75.69
8735,735,298,14,38.62
8736,736,182,9,51.37
8737,737,14,13,37.54
8738,738,274,11,51.42
8739,739,577,4,79.25
8740,740,562,7,40.39
8741,741,330,3,41.26
8742,742,712,12,90.10
8743,743,320,12,47.97
8744,744,212,1,93.75
8745,745,102,6,29.94
8746,746,622,13,29.88
8747,747,555,11,94.55
8748,748,158,11,61.60
8749,749,623,12,39.60
8750,750,392,2,7.19
8751,751,92,2,66.76
8752,752,31,11,60.36
8753,753,630,11,91.79
8754,754,56,9,86.50
8755,755,640,7,93.32
8756,756,30,5,52.34
8757,757,480,1,35.02
8758,758,58,3,35.80
8759,759,352,15,74.44
8760,760,84,1,60.12
8761,761,115,15,1.65
8762,762,322,12,97.07
8763,763,513,4,90.47
8764,764,99,11,60.06
8765,765,456,13,53.93
8766,766,482,13,37.93
8767,767,291,15,11.52
8768,768,11,10,93.78
8769,769,680,6,7.92
8770,770,367,13,44.50
8771,771,543,9,71.12
8772,772,116,14,31.30
8773,773,450,3,67.85
8774,774,402,12,3.99
8775,775,658,3,66.20
8776,776,584,11,81.09
8777,777,196,12,80.00
8778,778,726,5,71.33
8779,779,43,14,40.27
8780,780,286,3,48.30
8781,781,551,7,12.12
8782,782,396,6,23.11
8783,783,327,7,92.11
8784,784,446,3,88.24
8785,785,498,14,33.52
8786,786,401,4,81.05
8787,787,510,5,7.04
8788,788,596,4,21.12
8789,789,700,15,45.46
8790,790,212,11,93.75
8791,791,461,9,80.09
8792,792,166,5,72.82
8793,793,195,13,85.80
8794,794,480,8,35.02
8795,795,313,4,16.35
8796,796,123,3,82.11
8797,797,425,11,73.02
8798,798,256,13,45.23
8799,799,4,14,35.37
8800,800,750,9,75.13
8801,801,741,10,44.48
8802,802,703,9,90.36
8803,803,541,3,6.95
8804,804,595,9,61.88
8805,805,601,7,70.25
8806,806,472,1,96.67
8807,807,555,1,94.55
8808,808,609,3,30.02
8809,809,631,12,59.34
8810,810,578,8,52.10
8811,811,246,2,94.25
8812,812,243,7,14.65
8813,813,479,10,45.62
8814,814,165,4,1.82
8815,815,137,15,65.14
8816,816,192,13,20.43
8817,817,546,12,6.65
8818,818,655,14,97.88
8819,819,136,14,24.47
8820,820,215,1,58.80
8821,821,668,6,20.47
8822,822,444,15,57.93
8823,823,214,5,14.81
8824,824,487,4,35.87
8825,825,294,12,37.83
8826,826,8,13,40.41
8827,827,658,8,66.20
8828,828,266,3,28.98
8829,829,105,6,42.67
8830,830,477,5,49.58
8831,831,569,9,77.61
8832,832,663,14,65.06
8833,833,109,6,72.34
8834,834,53,6,10.70
8835,835,687,3,73.27
8836,836,278,13,29.30
8837,837,75,12,94.96
8838,838,294,7,37.83
8839,839,495,4,53.90
8840,840,89,12,68.94
8841,841,463,7,2.38
8842,842,547,9,53.99
8843,843,594,4,72.54
8844,844,579,2,44.36
8845,845,364,8,64.35
8846,846,83,4,81.56
8847,847,72,7,51.41
8848,848,110,11,81.14
8849,849,332,6,10.21
8850,850,579,3,44.36
8851,851,400,10,65.13
8852,852,263,11,95.00
8853,853,114,7,22.09
8854,854,532,3,65.22
8855,855,65,4,33.15
8856,856,229,7,80.74
8857,857,200,11,54.69
8858,858,312,7,53.63
8859,859,211,9,96.20
8860,860,116,6,31.30
8861,861,696,9,78.61
8862,862,133,14,54.27
8863,863,78,9,22.92
8864,864,738,1,3.92
8865,865,455,1,98.19
8866,866,60,12,23.30
8867,867,434,12,24.90
8868,868,489,1,33.49
8869,869,394,14,77.60
8870,870,504,12,66.73
8871,871,586,12,58.43
8872,872,667,5,91.02
8873,873,77,5,75.31
8874,874,633,5,15.79
8875,875,685,6,6.69
8876,876,26,5,77.15
8877,877,324,4,59.67
8878,878,40,7,69.36
8879,879,728,14,32.28
8880,880,519,12,70.39
8881,881,413,13,44.27
8882,882,505,1,66.23
8883,883,536,1,21.17
8884,884,414,2,85.80
8885,885,462,12,64.57
8886,886,318,13,55.70
8887,887,203,7,7.17
8888,888,59,8,50.29
8889,889,435,11,22.43
8890,890,497,8,47.75
8891,891,431,1,12.46
8892,892,661,9,38.31
8893,893,514,2,95.94
8894,894,585,5,81.05
8895,895,632,15,24.62
8896,896,656,4,19.82
8897,897,634,1,70.58
8898,898,452,5,60.59
8899,899,355,6,38.01
8900,900,419,13,58.34
8901,901,279,1,28.46
8902,902,137,12,65.14
8903,903,599,1,73.13
8904,904,333,15,47.09
8905,905,619,3,57.87
8906,906,593,3,53.54
8907,907,358,9,5.26
8908,908,10,2,18.75
8909,909,475,2,97.03
8910,910,95,5,23.48
8911,911,548,8,54.35
8912,912,205,15,9.39
8913,913,131,14,56.21
8914,914,39,12,87.63
8915,915,550,13,92.32
8916,916,383,2,31.61
8917,917,265,2,61.99
8918,918,177,2,79.44
8919,919,88,15,13.14
8920,920,661,5,38.31
8921,921,39,13,87.63
8922,922,461,9,80.09
8923,923,687,10,73.27
8924,924,553,7,71.14
8925,925,701,12,84.63
8926,926,347,5,57.36
8927,927,380,8,53.38
8928,928,109,14,72.34
8929,929,153,7,38.56
8930,930,439,2,20.39
8931,931,234,6,65.82
8932,932,603,8,75.92
8933,933,62,12,4.99
8934,934,2,7,31.89
8935,935,575,3,90.52
8936,936,616,14,71.78
8937,937,605,9,59.92
8938,938,428,12,85.37
8939,939,321,11,50.26
8940,940,324,10,59.67
8941,941,657,2,9.24
8942,942,60,10,23.30
8943,943,578,3,52.10
8944,944,460,2,22.78
8945,945,566,6,4.03
8946,946,701,6,84.63
8947,947,305,4,61.94
8948,948,173,7,5.09
8949,949,700,10,45.46
8950,950,730,1,89.96
8951,951,49,11,55.95
8952,952,307,9,83.13
8953,953,635,5,5.01
8954,954,3,4,66.71
8955,955,358,15,5.26
